Date,Price,Open,High,Low,Vol.,Change %
2020-09-28 00:00:00,334.19,333.22,334.96,332.15,64.58M,1.66%
2020-09-25 00:00:00,328.73,322.58,329.58,321.64,71.07M,1.62%
2020-09-24 00:00:00,323.5,321.22,326.8,319.8,76.68M,0.27%
2020-09-23 00:00:00,322.64,330.9,331.2,322.1,93.11M,-2.32%
2020-09-22 00:00:00,330.3,328.57,330.9,325.86,63.61M,1.02%
2020-09-21 00:00:00,326.97,325.7,327.13,321.73,99.45M,-1.11%
2020-09-18 00:00:00,330.65,335.37,335.49,327.97,105.88M,-1.55%
2020-09-17 00:00:00,335.84,333.56,337.7,332.99,91.52M,-0.88%
2020-09-16 00:00:00,338.82,341.51,343.06,338.52,82.21M,-0.40%
2020-09-15 00:00:00,340.17,341.12,342.02,338.47,52.92M,0.51%
2020-09-14 00:00:00,338.46,337.49,340.38,334.22,65.61M,1.32%
2020-09-11 00:00:00,334.06,335.82,336.97,331.0,84.68M,0.05%
2020-09-10 00:00:00,333.89,341.82,342.53,332.85,90.57M,-1.74%
2020-09-09 00:00:00,339.79,337.55,342.46,336.61,91.46M,1.97%
2020-09-08 00:00:00,333.21,336.71,342.64,332.88,114.47M,-2.73%
2020-09-04 00:00:00,342.57,346.13,347.83,334.87,139.16M,-0.82%
2020-09-03 00:00:00,345.39,355.87,356.38,342.59,148.01M,-3.44%
2020-09-02 00:00:00,357.7,354.67,358.75,353.43,69.54M,1.45%
2020-09-01 00:00:00,352.6,350.21,352.71,349.24,55.00M,0.94%
2020-08-31 00:00:00,349.31,350.35,351.3,349.06,66.10M,-0.36%
2020-08-28 00:00:00,350.58,349.44,350.72,348.15,48.59M,0.65%
2020-08-27 00:00:00,348.33,348.51,349.9,346.53,58.03M,0.22%
2020-08-26 00:00:00,347.57,344.76,347.86,344.17,50.79M,1.00%
2020-08-25 00:00:00,344.12,343.53,344.21,342.27,38.46M,0.35%
2020-08-24 00:00:00,342.92,342.12,343.0,339.45,48.59M,1.01%
2020-08-21 00:00:00,339.48,337.92,339.72,337.55,55.11M,0.35%
2020-08-20 00:00:00,338.28,335.36,338.8,335.22,42.21M,0.31%
2020-08-19 00:00:00,337.23,339.05,339.61,336.62,68.05M,-0.42%
2020-08-18 00:00:00,338.64,338.34,339.1,336.61,38.73M,0.22%
2020-08-17 00:00:00,337.91,337.94,338.34,336.85,35.48M,0.32%
2020-08-14 00:00:00,336.84,336.41,337.42,335.62,47.26M,0.00%
2020-08-13 00:00:00,336.83,336.61,338.25,335.83,41.82M,-0.18%
2020-08-12 00:00:00,337.44,335.44,338.28,332.84,53.83M,1.39%
2020-08-11 00:00:00,332.8,336.85,337.54,332.01,69.60M,-0.83%
2020-08-10 00:00:00,335.57,335.06,335.77,332.95,44.28M,0.30%
2020-08-07 00:00:00,334.57,333.28,334.88,332.3,57.31M,0.07%
2020-08-06 00:00:00,334.33,331.48,334.46,331.13,43.68M,0.67%
2020-08-05 00:00:00,332.11,331.47,332.39,331.18,42.87M,0.62%
2020-08-04 00:00:00,330.06,327.86,330.06,327.86,41.92M,0.39%
2020-08-03 00:00:00,328.79,328.32,329.62,327.73,53.08M,0.70%
2020-07-31 00:00:00,326.52,325.9,326.63,321.33,85.21M,0.79%
2020-07-30 00:00:00,323.96,321.9,324.41,319.64,61.86M,-0.36%
2020-07-29 00:00:00,325.12,322.12,325.73,322.07,48.45M,1.23%
2020-07-28 00:00:00,321.17,322.43,323.64,320.85,57.49M,-0.63%
2020-07-27 00:00:00,323.22,321.63,323.41,320.77,48.29M,0.73%
2020-07-24 00:00:00,320.88,320.95,321.99,319.25,73.77M,-0.64%
2020-07-23 00:00:00,322.96,326.47,327.23,321.48,75.74M,-1.19%
2020-07-22 00:00:00,326.86,324.62,327.2,324.5,57.79M,0.57%
2020-07-21 00:00:00,325.01,326.45,326.93,323.94,57.50M,0.21%
2020-07-20 00:00:00,324.32,321.43,325.13,320.62,56.31M,0.81%
2020-07-17 00:00:00,321.72,321.88,322.57,319.74,62.77M,0.29%
2020-07-16 00:00:00,320.79,319.79,321.28,319.09,54.62M,-0.33%
2020-07-15 00:00:00,321.85,322.41,323.04,319.26,87.20M,0.92%
2020-07-14 00:00:00,318.92,313.3,319.76,312.0,93.66M,1.30%
2020-07-13 00:00:00,314.84,320.13,322.71,314.13,103.00M,-0.87%
2020-07-10 00:00:00,317.59,314.31,317.88,312.76,57.55M,1.02%
2020-07-09 00:00:00,314.38,316.84,317.1,310.68,83.35M,-0.57%
2020-07-08 00:00:00,316.18,314.61,316.3,312.7,54.64M,0.76%
2020-07-07 00:00:00,313.78,315.38,317.52,313.37,82.91M,-1.03%
2020-07-06 00:00:00,317.05,316.37,317.68,315.56,61.71M,1.54%
2020-07-02 00:00:00,312.23,314.24,315.7,311.51,69.34M,0.55%
2020-07-01 00:00:00,310.52,309.57,311.89,309.07,72.40M,0.70%
2020-06-30 00:00:00,308.36,303.99,310.2,303.82,113.39M,1.28%
2020-06-29 00:00:00,304.46,301.41,304.61,298.93,79.77M,1.47%
2020-06-26 00:00:00,300.05,306.16,306.39,299.42,127.96M,-2.38%
2020-06-25 00:00:00,307.35,303.47,307.64,301.28,89.47M,1.07%
2020-06-24 00:00:00,304.09,309.84,310.51,302.1,132.81M,-2.55%
2020-06-23 00:00:00,312.05,313.49,314.5,311.61,68.47M,0.46%
2020-06-22 00:00:00,310.62,307.99,311.05,306.75,74.65M,0.64%
2020-06-19 00:00:00,308.64,314.17,314.38,306.53,135.55M,-1.01%
2020-06-18 00:00:00,311.78,310.0,312.3,309.51,80.83M,0.04%
2020-06-17 00:00:00,311.66,314.07,314.39,310.86,83.40M,-0.42%
2020-06-16 00:00:00,312.96,315.48,315.64,307.67,137.63M,1.92%
2020-06-15 00:00:00,307.05,298.02,308.28,296.74,135.78M,0.93%
2020-06-12 00:00:00,304.21,308.24,309.08,298.6,194.68M,1.20%
2020-06-11 00:00:00,300.61,311.46,312.15,300.01,209.24M,-5.76%
2020-06-10 00:00:00,319.0,321.42,322.39,318.22,95.00M,-0.56%
2020-06-09 00:00:00,320.79,320.3,323.28,319.36,77.48M,-0.75%
2020-06-08 00:00:00,323.2,320.22,323.41,319.63,73.64M,1.21%
2020-06-05 00:00:00,319.34,317.23,321.27,317.16,150.52M,2.56%
2020-06-04 00:00:00,311.36,311.11,313.0,309.08,75.79M,-0.26%
2020-06-03 00:00:00,312.18,310.24,313.22,309.94,92.57M,1.33%
2020-06-02 00:00:00,308.08,306.55,308.13,305.1,74.27M,0.83%
2020-06-01 00:00:00,305.55,303.62,306.2,303.06,56.78M,0.40%
2020-05-29 00:00:00,304.32,302.46,304.96,299.47,119.27M,0.45%
2020-05-28 00:00:00,302.97,304.65,306.84,302.24,90.77M,-0.18%
2020-05-27 00:00:00,303.53,302.12,303.57,296.87,104.82M,1.49%
2020-05-26 00:00:00,299.08,301.93,302.19,295.46,88.95M,1.23%
2020-05-22 00:00:00,295.44,294.57,295.63,293.22,63.96M,0.19%
2020-05-21 00:00:00,294.88,296.79,297.67,293.69,78.29M,-0.69%
2020-05-20 00:00:00,296.93,295.82,297.87,295.57,85.86M,1.70%
2020-05-19 00:00:00,291.97,294.35,296.2,291.95,95.19M,-1.03%
2020-05-18 00:00:00,295.0,293.05,296.75,292.7,120.32M,3.05%
2020-05-15 00:00:00,286.28,282.37,286.33,281.34,111.15M,0.46%
2020-05-14 00:00:00,284.97,278.95,285.11,272.99,121.98M,1.20%
2020-05-13 00:00:00,281.6,286.06,287.19,278.96,144.72M,-1.77%
2020-05-12 00:00:00,286.67,293.79,294.24,286.52,95.87M,-1.99%
2020-05-11 00:00:00,292.5,290.34,294.0,289.88,79.51M,0.02%
2020-05-08 00:00:00,292.44,291.09,292.95,289.86,76.62M,1.65%
2020-05-07 00:00:00,287.68,287.75,289.78,287.13,75.25M,1.21%
2020-05-06 00:00:00,284.25,288.04,288.46,283.78,73.63M,-0.68%
2020-05-05 00:00:00,286.19,286.64,289.25,283.71,79.57M,0.92%
2020-05-04 00:00:00,283.57,280.74,283.9,279.13,80.87M,0.28%
2020-05-01 00:00:00,282.79,285.31,290.66,281.52,125.18M,-2.65%
2020-04-30 00:00:00,290.48,291.71,293.32,288.59,122.90M,-0.93%
2020-04-29 00:00:00,293.21,291.53,294.88,290.41,118.75M,2.62%
2020-04-28 00:00:00,285.73,291.02,291.4,285.4,105.27M,-0.46%
2020-04-27 00:00:00,287.05,285.12,288.27,284.62,77.90M,1.44%
2020-04-24 00:00:00,282.97,280.73,283.7,278.5,85.17M,1.39%
2020-04-23 00:00:00,279.08,280.49,283.94,278.75,104.71M,-0.01%
2020-04-22 00:00:00,279.1,278.35,281.0,276.91,93.52M,2.22%
2020-04-21 00:00:00,273.04,276.73,278.04,272.02,126.39M,-3.04%
2020-04-20 00:00:00,281.59,282.61,286.79,281.35,100.11M,-1.76%
2020-04-17 00:00:00,286.64,285.38,287.3,282.4,146.68M,2.70%
2020-04-16 00:00:00,279.1,279.15,280.03,275.76,131.80M,0.48%
2020-04-15 00:00:00,277.76,277.57,283.94,275.46,121.78M,-2.12%
2020-04-14 00:00:00,283.79,280.98,284.9,275.51,134.14M,2.95%
2020-04-13 00:00:00,275.66,277.14,277.51,271.41,114.84M,-0.91%
2020-04-09 00:00:00,278.2,277.58,281.2,275.47,190.28M,1.52%
2020-04-08 00:00:00,274.03,267.96,276.0,265.25,153.77M,3.36%
2020-04-07 00:00:00,265.13,274.21,275.03,264.89,201.43M,0.10%
2020-04-06 00:00:00,264.86,257.84,267.0,248.17,188.06M,6.72%
2020-04-03 00:00:00,248.19,250.76,253.32,245.22,135.56M,-1.45%
2020-04-02 00:00:00,251.83,245.19,252.68,244.59,177.66M,2.31%
2020-04-01 00:00:00,246.15,247.98,257.66,243.9,189.55M,-4.50%
2020-03-31 00:00:00,257.75,260.56,263.33,256.22,194.88M,-1.49%
2020-03-30 00:00:00,261.65,255.7,262.43,253.53,170.96M,3.25%
2020-03-27 00:00:00,253.42,253.27,260.81,251.05,224.34M,-2.98%
2020-03-26 00:00:00,261.2,249.52,262.8,249.05,257.63M,5.84%
2020-03-25 00:00:00,246.79,244.87,256.35,239.75,299.43M,1.50%
2020-03-24 00:00:00,243.15,234.42,244.1,233.8,235.49M,9.06%
2020-03-23 00:00:00,222.95,228.19,229.68,218.26,326.03M,-2.56%
2020-03-20 00:00:00,228.8,242.53,244.47,228.5,347.16M,-4.87%
2020-03-19 00:00:00,240.51,239.25,247.38,232.22,289.32M,0.21%
2020-03-18 00:00:00,240.0,236.25,248.37,228.02,327.60M,-5.06%
2020-03-17 00:00:00,252.8,245.04,256.17,237.07,262.07M,5.40%
2020-03-16 00:00:00,239.85,241.18,256.9,237.36,297.24M,-10.94%
2020-03-13 00:00:00,269.32,263.09,271.48,248.52,329.57M,8.55%
2020-03-12 00:00:00,248.11,256.0,266.66,247.68,392.22M,-9.57%
2020-03-11 00:00:00,274.36,280.7,281.94,270.88,256.42M,-4.87%
2020-03-10 00:00:00,288.42,284.64,288.52,273.5,276.44M,5.17%
2020-03-09 00:00:00,274.23,275.3,284.19,273.45,309.42M,-7.81%
2020-03-06 00:00:00,297.46,293.15,298.78,290.23,228.67M,-1.65%
2020-03-05 00:00:00,302.46,304.98,308.47,300.01,186.37M,-3.32%
2020-03-04 00:00:00,312.86,306.12,313.1,303.33,176.61M,4.20%
2020-03-03 00:00:00,300.24,309.5,313.84,297.57,300.14M,-2.86%
2020-03-02 00:00:00,309.09,298.21,309.16,294.46,238.70M,4.33%
2020-02-28 00:00:00,296.26,288.7,297.89,285.54,385.76M,-0.42%
2020-02-27 00:00:00,297.51,305.46,311.56,297.51,284.35M,-4.49%
2020-02-26 00:00:00,311.5,314.18,318.11,310.7,194.77M,-0.37%
2020-02-25 00:00:00,312.65,323.94,324.61,311.69,218.91M,-3.03%
2020-02-24 00:00:00,322.42,323.14,333.56,321.24,161.09M,-3.32%
2020-02-21 00:00:00,333.48,335.47,335.81,332.58,113.79M,-1.03%
2020-02-20 00:00:00,336.95,337.74,338.64,333.68,74.16M,-0.41%
2020-02-19 00:00:00,338.34,337.79,339.08,337.48,48.81M,0.48%
2020-02-18 00:00:00,336.73,336.51,337.67,335.21,57.34M,-0.26%
2020-02-14 00:00:00,337.6,337.51,337.73,336.2,64.58M,0.16%
2020-02-13 00:00:00,337.06,335.86,338.12,335.56,54.50M,-0.11%
2020-02-12 00:00:00,337.42,336.83,337.65,336.43,43.99M,0.64%
2020-02-11 00:00:00,335.26,336.16,337.02,334.68,54.86M,0.17%
2020-02-10 00:00:00,334.68,331.23,334.75,331.19,42.07M,0.75%
2020-02-07 00:00:00,332.2,332.82,333.99,331.6,64.14M,-0.53%
2020-02-06 00:00:00,333.98,333.91,334.19,332.8,50.36M,0.34%
2020-02-05 00:00:00,332.86,332.27,333.09,330.67,65.95M,1.15%
2020-02-04 00:00:00,329.06,328.07,330.01,327.72,62.57M,1.52%
2020-02-03 00:00:00,324.12,323.35,326.16,323.22,69.24M,0.74%
2020-01-31 00:00:00,321.73,327.0,327.17,320.73,113.85M,-1.82%
2020-01-30 00:00:00,327.68,324.36,327.91,323.54,75.49M,0.32%
2020-01-29 00:00:00,326.62,328.38,328.63,326.4,54.04M,-0.08%
2020-01-28 00:00:00,326.89,325.06,327.85,323.6,63.83M,1.05%
2020-01-27 00:00:00,323.5,323.03,325.12,322.66,84.06M,-1.60%
2020-01-24 00:00:00,328.77,332.44,332.53,327.36,87.58M,-0.89%
2020-01-23 00:00:00,331.72,330.63,332.17,329.41,51.96M,0.11%
2020-01-22 00:00:00,331.34,332.24,332.95,331.17,48.91M,0.01%
2020-01-21 00:00:00,331.3,330.9,332.18,330.82,77.74M,-0.20%
2020-01-17 00:00:00,331.95,331.7,332.18,330.85,95.85M,0.31%
2020-01-16 00:00:00,330.92,329.7,330.92,329.45,54.05M,0.83%
2020-01-15 00:00:00,328.19,327.35,329.02,327.26,72.06M,0.23%
2020-01-14 00:00:00,327.45,327.47,328.62,326.84,63.04M,-0.15%
2020-01-13 00:00:00,327.95,326.39,327.96,325.92,47.26M,0.69%
2020-01-10 00:00:00,325.71,327.29,327.46,325.2,53.06M,-0.29%
2020-01-09 00:00:00,326.65,326.16,326.73,325.52,48.57M,0.68%
2020-01-08 00:00:00,324.45,322.94,325.78,322.67,68.43M,0.53%
2020-01-07 00:00:00,322.73,323.02,323.54,322.24,42.85M,-0.28%
2020-01-06 00:00:00,323.64,320.49,323.73,320.36,55.76M,0.38%
2020-01-03 00:00:00,322.41,321.16,323.64,321.1,77.78M,-0.76%
2020-01-02 00:00:00,324.87,323.54,324.89,322.53,59.25M,0.94%
2019-12-31 00:00:00,321.86,320.53,322.13,320.15,57.11M,0.24%
2019-12-30 00:00:00,321.08,322.95,323.1,320.55,49.78M,-0.55%
2019-12-27 00:00:00,322.86,323.74,323.8,322.28,42.55M,-0.02%
2019-12-26 00:00:00,322.94,321.65,322.95,321.64,31.02M,0.53%
2019-12-24 00:00:00,321.23,321.47,321.52,320.9,20.27M,0.00%
2019-12-23 00:00:00,321.22,321.59,321.65,321.06,53.02M,0.15%
2019-12-20 00:00:00,320.73,320.46,321.97,319.39,149.34M,-0.05%
2019-12-19 00:00:00,320.9,319.8,320.98,319.52,85.39M,0.41%
2019-12-18 00:00:00,319.59,320.0,320.25,319.53,48.20M,0.01%
2019-12-17 00:00:00,319.57,319.92,320.25,319.48,61.13M,0.02%
2019-12-16 00:00:00,319.5,319.22,320.15,317.25,82.84M,0.69%
2019-12-13 00:00:00,317.32,316.87,318.67,316.02,81.55M,0.06%
2019-12-12 00:00:00,317.13,314.43,317.99,314.17,96.59M,0.86%
2019-12-11 00:00:00,314.42,314.03,314.7,313.44,53.52M,0.28%
2019-12-10 00:00:00,313.53,313.82,314.55,312.81,53.11M,-0.11%
2019-12-09 00:00:00,313.88,314.44,315.18,313.8,34.90M,-0.31%
2019-12-06 00:00:00,314.87,314.12,315.31,314.11,48.96M,0.91%
2019-12-05 00:00:00,312.02,312.23,312.25,310.58,40.78M,0.18%
2019-12-04 00:00:00,311.46,310.7,312.12,310.32,49.19M,0.62%
2019-12-03 00:00:00,309.55,308.65,309.64,307.13,75.17M,-0.67%
2019-12-02 00:00:00,311.64,314.59,314.66,311.17,76.11M,-0.85%
2019-11-29 00:00:00,314.31,314.86,315.13,314.06,36.59M,-0.37%
2019-11-27 00:00:00,315.48,314.61,315.48,314.37,44.79M,0.45%
2019-11-26 00:00:00,314.08,313.41,314.28,313.06,37.73M,0.23%
2019-11-25 00:00:00,313.37,311.98,313.37,311.98,48.76M,0.78%
2019-11-22 00:00:00,310.96,311.09,311.24,309.85,44.85M,0.22%
2019-11-21 00:00:00,310.27,310.89,311.01,309.39,54.66M,-0.16%
2019-11-20 00:00:00,310.77,311.28,311.85,309.06,79.70M,-0.37%
2019-11-19 00:00:00,311.93,312.68,312.69,311.22,67.93M,-0.03%
2019-11-18 00:00:00,312.02,311.53,312.28,311.03,49.33M,0.07%
2019-11-15 00:00:00,311.79,311.02,311.84,310.26,62.71M,0.72%
2019-11-14 00:00:00,309.55,308.79,309.64,308.09,52.00M,0.15%
2019-11-13 00:00:00,309.1,307.91,309.54,307.66,54.46M,0.03%
2019-11-12 00:00:00,309.0,308.75,309.99,308.15,46.48M,0.21%
2019-11-11 00:00:00,308.35,307.42,308.54,307.27,35.93M,-0.19%
2019-11-08 00:00:00,308.94,307.8,309.0,307.03,49.07M,0.25%
2019-11-07 00:00:00,308.18,308.57,309.65,307.66,54.27M,0.35%
2019-11-06 00:00:00,307.1,307.03,307.4,306.06,46.49M,0.02%
2019-11-05 00:00:00,307.03,307.59,307.92,306.71,42.93M,-0.11%
2019-11-04 00:00:00,307.37,307.85,308.0,306.96,60.61M,0.40%
2019-11-01 00:00:00,306.14,304.92,306.19,304.74,71.14M,0.93%
2019-10-31 00:00:00,303.33,304.13,304.13,301.73,69.05M,-0.27%
2019-10-30 00:00:00,304.14,303.43,304.55,301.99,49.64M,0.31%
2019-10-29 00:00:00,303.21,303.0,304.23,302.86,44.28M,-0.03%
2019-10-28 00:00:00,303.3,302.94,303.85,302.91,42.15M,0.56%
2019-10-25 00:00:00,301.6,299.74,302.2,299.68,45.21M,0.41%
2019-10-24 00:00:00,300.37,300.91,301.07,299.46,35.86M,0.16%
2019-10-23 00:00:00,299.88,298.73,299.94,298.5,34.99M,0.29%
2019-10-22 00:00:00,299.01,300.58,300.9,298.91,49.13M,-0.33%
2019-10-21 00:00:00,299.99,299.42,300.21,298.94,39.46M,0.68%
2019-10-18 00:00:00,297.97,298.69,299.39,296.99,64.34M,-0.44%
2019-10-17 00:00:00,299.28,299.68,300.24,298.51,46.78M,0.29%
2019-10-16 00:00:00,298.4,298.37,299.16,297.92,50.56M,-0.16%
2019-10-15 00:00:00,298.88,297.1,299.7,296.97,47.83M,0.99%
2019-10-14 00:00:00,295.95,295.93,296.67,295.57,40.55M,-0.11%
2019-10-11 00:00:00,296.28,296.27,298.74,296.14,101.23M,1.04%
2019-10-10 00:00:00,293.24,291.18,294.21,291.0,57.26M,0.68%
2019-10-09 00:00:00,291.27,290.75,292.3,288.66,65.71M,0.95%
2019-10-08 00:00:00,288.53,291.04,291.85,288.49,101.58M,-1.55%
2019-10-07 00:00:00,293.08,293.47,295.26,292.77,60.66M,-0.43%
2019-10-04 00:00:00,294.35,291.14,294.63,290.82,66.70M,1.35%
2019-10-03 00:00:00,290.42,287.81,290.45,284.82,85.91M,0.82%
2019-10-02 00:00:00,288.06,291.5,291.51,286.64,124.52M,-1.77%
2019-10-01 00:00:00,293.24,297.74,298.45,293.0,89.90M,-1.19%
2019-09-30 00:00:00,296.77,295.97,297.55,295.92,52.56M,0.46%
2019-09-27 00:00:00,295.4,297.83,297.95,293.69,84.78M,-0.54%
2019-09-26 00:00:00,297.0,297.63,297.86,295.45,58.72M,-0.21%
2019-09-25 00:00:00,297.62,295.96,298.11,294.33,73.43M,0.59%
2019-09-24 00:00:00,295.87,299.41,299.84,294.81,97.37M,-0.78%
2019-09-23 00:00:00,298.21,297.55,299.0,297.27,47.54M,-0.02%
2019-09-20 00:00:00,298.28,300.36,300.67,297.41,97.46M,-0.93%
2019-09-19 00:00:00,301.08,301.53,302.63,300.71,78.10M,-0.01%
2019-09-18 00:00:00,301.1,300.49,301.22,298.24,74.19M,0.06%
2019-09-17 00:00:00,300.92,299.94,301.02,299.75,42.90M,0.25%
2019-09-16 00:00:00,300.16,299.84,301.14,299.45,58.19M,-0.31%
2019-09-13 00:00:00,301.09,301.78,302.17,300.68,62.10M,-0.07%
2019-09-12 00:00:00,301.29,301.25,302.46,300.41,72.91M,0.35%
2019-09-11 00:00:00,300.25,298.47,300.34,297.75,68.82M,0.71%
2019-09-10 00:00:00,298.13,297.36,298.2,295.97,57.95M,-0.02%
2019-09-09 00:00:00,298.2,299.14,299.24,297.16,51.26M,0.05%
2019-09-06 00:00:00,298.05,298.17,298.76,297.42,49.58M,0.08%
2019-09-05 00:00:00,297.82,296.79,298.83,294.0,83.36M,1.29%
2019-09-04 00:00:00,294.04,293.14,294.06,292.31,47.00M,1.14%
2019-09-03 00:00:00,290.74,290.57,291.58,289.27,69.23M,-0.58%
2019-08-30 00:00:00,292.45,294.22,294.24,291.42,62.96M,-0.04%
2019-08-29 00:00:00,292.58,291.72,293.16,290.61,58.00M,1.28%
2019-08-28 00:00:00,288.89,286.14,289.07,285.25,59.85M,0.70%
2019-08-27 00:00:00,286.87,289.54,289.95,286.03,68.26M,-0.39%
2019-08-26 00:00:00,288.0,287.27,288.0,285.58,72.62M,1.11%
2019-08-23 00:00:00,284.85,290.92,292.76,283.47,149.32M,-2.57%
2019-08-22 00:00:00,292.36,293.23,293.93,290.4,51.74M,-0.03%
2019-08-21 00:00:00,292.45,292.48,292.86,291.72,49.72M,0.81%
2019-08-20 00:00:00,290.09,291.77,292.36,289.95,51.65M,-0.77%
2019-08-19 00:00:00,292.33,292.19,293.08,291.44,53.64M,1.20%
2019-08-16 00:00:00,288.85,286.48,289.33,284.71,85.83M,1.48%
2019-08-15 00:00:00,284.65,284.88,285.64,282.39,101.93M,0.26%
2019-08-14 00:00:00,283.9,288.07,292.46,283.76,135.62M,-2.96%
2019-08-13 00:00:00,292.55,287.74,294.15,287.36,94.79M,1.56%
2019-08-12 00:00:00,288.07,289.96,291.61,287.02,65.53M,-1.22%
2019-08-09 00:00:00,291.62,292.58,293.24,289.65,93.73M,-0.68%
2019-08-08 00:00:00,293.62,289.62,293.62,289.01,87.71M,1.96%
2019-08-07 00:00:00,287.97,284.4,288.82,282.04,140.57M,0.06%
2019-08-06 00:00:00,287.8,285.91,288.04,284.28,120.71M,1.40%
2019-08-05 00:00:00,283.82,288.09,288.21,281.72,178.75M,-3.01%
2019-08-02 00:00:00,292.62,293.85,294.12,290.9,116.75M,-0.75%
2019-08-01 00:00:00,294.84,297.6,300.87,293.96,142.65M,-0.87%
2019-07-31 00:00:00,297.43,300.99,301.2,295.2,104.25M,-1.09%
2019-07-30 00:00:00,300.72,299.91,301.17,299.49,45.85M,-0.25%
2019-07-29 00:00:00,301.46,301.88,301.93,300.85,38.13M,-0.18%
2019-07-26 00:00:00,302.01,300.76,302.23,300.62,45.08M,0.67%
2019-07-25 00:00:00,300.0,300.94,301.0,299.11,55.39M,-0.48%
2019-07-24 00:00:00,301.44,299.19,301.44,299.09,47.21M,0.47%
2019-07-23 00:00:00,300.03,299.14,300.03,298.22,44.66M,0.72%
2019-07-22 00:00:00,297.9,297.61,298.5,297.04,43.69M,0.25%
2019-07-19 00:00:00,297.17,300.04,300.07,296.96,71.08M,-0.56%
2019-07-18 00:00:00,298.83,297.19,299.25,296.7,51.70M,0.37%
2019-07-17 00:00:00,297.74,299.75,299.93,297.74,44.10M,-0.66%
2019-07-16 00:00:00,299.71,300.65,300.88,299.44,40.57M,-0.35%
2019-07-15 00:00:00,300.75,301.13,301.13,300.19,33.91M,0.03%
2019-07-12 00:00:00,300.65,299.85,300.73,299.51,40.35M,0.45%
2019-07-11 00:00:00,299.31,299.32,299.58,298.2,50.89M,0.23%
2019-07-10 00:00:00,298.61,298.37,299.66,297.78,58.60M,0.48%
2019-07-09 00:00:00,297.19,295.54,297.52,295.48,41.10M,0.12%
2019-07-08 00:00:00,296.82,297.01,298.26,296.22,45.84M,-0.55%
2019-07-05 00:00:00,298.46,297.44,298.64,296.01,51.68M,-0.11%
2019-07-03 00:00:00,298.8,297.18,298.82,297.02,40.90M,0.80%
2019-07-02 00:00:00,296.43,295.61,296.49,294.68,61.50M,0.26%
2019-07-01 00:00:00,295.66,296.68,296.92,294.33,79.11M,0.91%
2019-06-28 00:00:00,293.0,292.58,293.55,292.01,59.35M,0.51%
2019-06-27 00:00:00,291.5,291.31,292.06,290.89,40.36M,0.35%
2019-06-26 00:00:00,290.47,291.75,292.31,290.35,51.58M,-0.10%
2019-06-25 00:00:00,290.76,293.7,293.73,290.64,82.03M,-0.98%
2019-06-24 00:00:00,293.64,294.23,294.58,293.47,47.58M,-0.12%
2019-06-21 00:00:00,294.0,294.13,295.52,293.76,83.31M,-0.63%
2019-06-20 00:00:00,295.86,296.04,296.31,293.13,116.57M,0.96%
2019-06-19 00:00:00,293.06,292.55,293.65,291.47,78.67M,0.23%
2019-06-18 00:00:00,292.4,291.39,293.57,290.99,85.43M,1.05%
2019-06-17 00:00:00,289.37,289.52,290.22,289.18,39.21M,0.04%
2019-06-14 00:00:00,289.26,289.26,289.93,288.41,52.32M,-0.11%
2019-06-13 00:00:00,289.58,289.4,289.98,288.62,48.95M,0.41%
2019-06-12 00:00:00,288.39,288.64,289.26,287.81,47.10M,-0.18%
2019-06-11 00:00:00,288.9,290.99,291.4,288.18,58.64M,-0.02%
2019-06-10 00:00:00,288.97,289.37,290.82,288.87,60.80M,0.46%
2019-06-07 00:00:00,287.65,285.93,288.85,285.74,74.27M,1.00%
2019-06-06 00:00:00,284.8,283.29,285.55,282.57,69.43M,0.65%
2019-06-05 00:00:00,282.96,282.33,282.99,280.32,71.17M,0.87%
2019-06-04 00:00:00,280.53,277.12,280.68,276.62,77.23M,2.17%
2019-06-03 00:00:00,274.57,275.31,276.55,273.09,96.43M,-0.25%
2019-05-31 00:00:00,275.27,276.2,277.12,275.24,86.86M,-1.35%
2019-05-30 00:00:00,279.03,279.11,280.04,277.81,62.52M,0.27%
2019-05-29 00:00:00,278.27,278.91,279.36,276.71,104.97M,-0.67%
2019-05-28 00:00:00,280.15,283.09,284.15,280.13,70.03M,-0.93%
2019-05-24 00:00:00,282.78,283.74,284.2,282.09,55.27M,0.23%
2019-05-23 00:00:00,282.14,283.16,283.21,280.57,98.73M,-1.22%
2019-05-22 00:00:00,285.63,285.45,286.69,285.1,49.48M,-0.31%
2019-05-21 00:00:00,286.51,285.83,286.93,285.55,46.85M,0.90%
2019-05-20 00:00:00,283.95,284.06,285.43,283.12,62.88M,-0.66%
2019-05-17 00:00:00,285.84,285.14,288.6,285.12,100.35M,-0.65%
2019-05-16 00:00:00,287.7,285.84,289.21,285.76,76.75M,0.93%
2019-05-15 00:00:00,285.06,281.59,285.77,281.36,73.96M,0.59%
2019-05-14 00:00:00,283.4,281.99,285.1,281.85,77.00M,0.90%
2019-05-13 00:00:00,280.86,282.42,283.49,279.93,127.29M,-2.51%
2019-05-10 00:00:00,288.1,285.62,288.94,282.3,112.43M,0.50%
2019-05-09 00:00:00,286.66,285.23,287.33,283.3,103.47M,-0.30%
2019-05-08 00:00:00,287.53,287.53,289.43,286.87,91.57M,-0.14%
2019-05-07 00:00:00,287.93,290.15,290.81,285.81,144.73M,-1.67%
2019-05-06 00:00:00,292.82,289.25,293.31,288.9,107.20M,-0.41%
